,county,year,hpi,nhpi
49324,25027,1988,123.73562499999998,0.6630445408421697
49325,25027,1989,124.21292035398234,0.6656021557475563
49326,25027,1990,118.5052212389381,0.635017118180568
49327,25027,1991,112.36655172413792,0.602122700668857
49328,25027,1992,109.06054263565895,0.5844072587491141
49329,25027,1993,106.2255395683453,0.5692157299791814
49330,25027,1994,104.10978260869564,0.5578783232958229
49331,25027,1995,104.95935251798561,0.5624307930507418
49332,25027,1996,107.3822463768116,0.5754140106659968
49333,25027,1997,111.03079710144924,0.5949649818592707
49334,25027,1998,116.44485915492959,0.6239765481591208
49335,25027,1999,124.16704225352113,0.6653563152787745
49336,25027,2000,143.18746478873234,0.7672783553257146
49337,25027,2001,157.41707482993195,0.8435285480744102
49338,25027,2002,174.36986577181213,0.9343710640115321
49339,25027,2003,188.3086666666667,1.0090629390412116
49340,25027,2004,208.54466666666676,1.1174987216097498
49341,25027,2005,228.48979999999986,1.2243758782332825
49342,25027,2006,232.58746666666667,1.2463334633145746
49343,25027,2007,222.8810738255034,1.1943211929227384
49344,25027,2008,209.1291216216216,1.1206305574674582
49345,25027,2009,192.01579999999996,1.028927828549311
49346,25027,2010,186.6173648648649,1.0
49347,25027,2011,178.53265306122447,0.9566776017360721
49348,25027,2012,172.5884666666667,0.9248253333318851
49349,25027,2013,173.83680000000004,0.9315146000795819
49350,25027,2014,182.26925675675673,0.9767004098934912
49351,25027,2015,187.87810810810814,1.0067557659714903
49352,25027,2016,195.90391891891895,1.0497625398406987
49353,25027,2017,209.17378378378385,1.1208698822601675
49354,25027,2018,221.85671140939598,1.1888320873571918
49355,25025,1985,100.0,0.48220747161930844
49356,25025,1986,100.48054054054053,0.4845246740099547
49357,25025,1987,111.14210526315789,0.535935535693944
49358,25025,1988,115.755,0.5581792587729305
49359,25025,1989,116.76157894736839,0.5630330576648879
49360,25025,1990,113.45947368421051,0.5471100593652061
49361,25025,1991,104.83289473684212,0.5055120511358575
49362,25025,1992,101.615,0.48999512228596026
49363,25025,1993,98.77087719298247,0.4762805496084929
49364,25025,1994,98.60035714285718,0.47545828918617977
49365,25025,1995,98.77272727272731,0.47628947083125345
49366,25025,1996,104.50767857142856,0.5039438344873195
49367,25025,1997,112.11303571428574,0.5406174348735096
49368,25025,1998,123.8540677966102,0.5972335688196981
49369,25025,1999,138.99067796610174,0.6702234340068745
49370,25025,2000,170.15526315789472,0.8205013923008648
49371,25025,2001,181.0504615384615,0.8730388529397036
49372,25025,2002,194.09228571428577,0.9359275035509816
49373,25025,2003,199.93974025974023,0.9641243662687059
49374,25025,2004,222.9006493506494,1.0748435854567868
49375,25025,2005,243.6284415584416,1.1747945481844857
49376,25025,2006,247.7390789473686,1.1946163488050685
49377,25025,2007,240.24106666666668,1.1584603733645906
49378,25025,2008,227.30853333333332,1.0960987313615995
49379,25025,2009,208.8407692307692,1.0070457930180068
49380,25025,2010,207.37961538461533,1.0
49381,25025,2011,203.42974683544304,0.98095343873675
49382,25025,2012,205.77387499999995,0.992256999890576
49383,25025,2013,218.86810126582276,1.0553983372951115
49384,25025,2014,251.33835820895519,1.2119723423288833
49385,25025,2015,263.68054794520543,1.2714873033985135
49386,25025,2016,285.19426666666664,1.3752280624965614
49387,25025,2017,329.25508196721313,1.58769260593218
49388,25025,2018,355.69846153846163,1.715204557973394
49389,25023,1983,100.0,0.4161026525243776
49390,25023,1984,118.824,0.49442981583556644
49391,25023,1985,105.247,0.4379355587023317
49392,25023,1986,111.03868131868133,0.46203489829512356
49393,25023,1987,126.95714285714284,0.5282720389977348
49394,25023,1988,134.89142857142846,0.56128681231374
49395,25023,1989,135.23802197802203,0.5627289966720505
49396,25023,1990,129.61780219780218,0.5393431130888559
49397,25023,1991,119.86417582417582,0.49875801503087935
49398,25023,1992,116.27434782608698,0.48382064550976894
49399,25023,1993,114.38771739130439,0.4759703262273064
49400,25023,1994,114.54586956521739,0.4766284016179833
49401,25023,1995,117.58021739130436,0.489254403409147
49402,25023,1996,122.65380434782607,0.5103657333133647
49403,25023,1997,128.81641304347824,0.5360085115606713
49404,25023,1998,136.51333333333332,0.5680356010494453
49405,25023,1999,149.5727956989247,0.6223763703580939
49406,25023,2000,175.92483870967743,0.7320279203202008
49407,25023,2001,195.47273684210523,0.8133672429619963
49408,25023,2002,220.16885416666662,0.9161284422200285
49409,25023,2003,239.9442857142858,0.9984145374378145
49410,25023,2004,268.02081632653056,1.1152417260521839
49411,25023,2005,293.47306122448975,1.2211491921995925
49412,25023,2006,296.0640816326531,1.2319304968454081
49413,25023,2007,283.88989690721667,1.1812733912796496
49414,25023,2008,265.3434693877552,1.1041012144226594
49415,25023,2009,245.58010309278345,1.021865323041173
49416,25023,2010,240.32531250000008,1.0
49417,25023,2011,231.18164948453608,0.9619529756547638
49418,25023,2012,225.5545918367347,0.9385386395231864
49419,25023,2013,231.71381443298975,0.9641673281210845
49420,25023,2014,245.84052083333336,1.0229489281672453
49421,25023,2015,255.0225,1.061155387033981
49422,25023,2016,269.8328125,1.1227814901936304
49423,25023,2017,284.87551020408176,1.1853745543515382
49424,25023,2018,306.94340425531925,1.2771996468550069
49425,25021,1983,100.0,0.36804794671600466
49426,25021,1984,119.43,0.4395596627629244
49427,25021,1985,110.77121212121212,0.4076911717645513
49428,25021,1986,118.02280701754384,0.43438051788466275
49429,25021,1987,131.38473684210524,0.48355882624559443
49430,25021,1988,138.9291150442478,0.5113257553110699
49431,25021,1989,139.5587719298246,0.5136431945497912
49432,25021,1990,134.38280701754383,0.4945931619674011
49433,25021,1991,127.47149122807018,0.4691562061131843
49434,25021,1992,124.86617886178857,0.4595674074435467
49435,25021,1993,124.91780487804876,0.45975741593636354
49436,25021,1994,126.38186991869917,0.46514587725706424
49437,25021,1995,131.4890756302522,0.48394284301299767
49438,25021,1996,135.1870491803279,0.4975531587341523
49439,25021,1997,142.20032786885247,0.5233653869447381
49440,25021,1998,151.13362903225809,0.5562442184506095
49441,25021,1999,165.15233870967742,0.6078397915744291
49442,25021,2000,196.391724137931,0.7228157082098151
49443,25021,2001,216.17424000000008,0.7956248516489284
49444,25021,2002,239.5720799999999,0.8817401213448237
49445,25021,2003,257.69432000000006,0.9484386535637708
49446,25021,2004,282.92927419354834,1.0413153843278495
49447,25021,2005,307.11699186991876,1.130337782593195
49448,25021,2006,307.20596774193535,1.1306652564632247
49449,25021,2007,298.42598360655745,1.0983507051309753
49450,25021,2008,289.22838709677416,1.064499140029495
49451,25021,2009,273.6026984126984,1.006989113667519
49452,25021,2010,271.7037301587301,1.0
49453,25021,2011,267.6795238095239,0.9851889911601316
49454,25021,2012,266.3541269841271,0.9803108953584195
49455,25021,2013,274.35800000000006,1.0097689856510963
49456,25021,2014,295.3276068376069,1.086947193051327
49457,25021,2015,306.19250000000005,1.1269352092484028
49458,25021,2016,323.2189075630251,1.1896005526836149
49459,25021,2017,341.0952173913044,1.2553939439551882
49460,25021,2018,358.2241228070177,1.3184365286326476
49461,25019,1991,100.0,0.26387835207969124
49462,25019,1992,100.82,0.2660421545667447
49463,25019,1993,103.145,0.2721773262525975
49464,25019,1994,106.7875,0.2817890952271003
49465,25019,1995,118.3,0.3121680905102747
49466,25019,1996,130.88666666666666,0.34538157909203854
49467,25019,1997,144.16,0.3804070323580829
49468,25019,1998,155.74,0.41096414552891114
49469,25019,1999,186.105,0.49109080713790937
49470,25019,2000,248.54500000000002,0.6558564501764687
49471,25019,2001,266.5625,0.7034007322624269
49472,25019,2002,270.99,0.7150839463007553
49473,25019,2003,287.225,0.7579245967608932
49474,25019,2004,315.23,0.8318237292608107
49475,25019,2005,401.645,1.0598542072104757
49476,25019,2006,424.73999999999995,1.1207969126232804
49477,25019,2007,452.59666666666664,1.194304625567613
49478,25019,2008,419.3075,1.1064617211465513
49479,25019,2009,408.5725,1.0781343800507965
49480,25019,2010,378.96250000000003,1.0
49481,25019,2011,362.39250000000004,0.9562753570603951
49482,25019,2012,369.4625,0.9749315565524291
49483,25019,2013,392.505,1.035735725830392
49484,25019,2014,340.03,0.897265560576574
49485,25019,2015,481.5366666666667,1.270671020659476
49486,25019,2016,435.55499999999995,1.149335356400699
49487,25019,2017,442.59,1.1678991984695053
49488,25019,2018,443.14,1.1693505294059436
49489,25017,1983,100.0,0.4132604884917359
49490,25017,1984,116.54318181818181,0.4816269224856301
49491,25017,1985,107.18919354838708,0.44297058486841673
49492,25017,1986,114.25982300884958,0.47219070271616465
49493,25017,1987,125.66898230088492,0.5193402501392301
49494,25017,1988,132.34273542600897,0.5469202349048503
49495,25017,1989,132.04120000000012,0.5456741081303504
49496,25017,1990,125.99070796460173,0.5206698151887095
49497,25017,1991,119.12614035087721,0.49230126953538605
49498,25017,1992,117.17268292682928,0.48422840184228755
49499,25017,1993,117.28760956175297,0.4847033482151803
49500,25017,1994,119.47285140562245,0.49373408933388113
49501,25017,1995,123.65117408906875,0.5110014460662523
49502,25017,1996,128.01048,0.5290167349686159
49503,25017,1997,135.24715999999995,0.5589230740871994
49504,25017,1998,144.41780392156855,0.5968217219553116
49505,25017,1999,158.1679921259843,0.6536458168974132
49506,25017,2000,189.47533057851237,0.7830266767200917
49507,25017,2001,206.91176923076924,0.8550845882699702
49508,25017,2002,224.26243346007598,0.9267880280205643
49509,25017,2003,229.4588888888889,0.9482629251099318
49510,25017,2004,249.03256317689528,1.0291531870883284
49511,25017,2005,271.9903649635037,1.1240287108986307
49512,25017,2006,273.570959409594,1.130560683227617
49513,25017,2007,265.5437867647058,1.0973875503432768
49514,25017,2008,256.7405904059041,1.061007418068006
49515,25017,2009,243.25989208633084,1.0052970183404404
49516,25017,2010,241.97812949640291,1.0
49517,25017,2011,239.3370758122743,0.989085568643641
49518,25017,2012,238.86629496402878,0.9871400174104561
49519,25017,2013,248.13996415770615,1.0254644280213547
49520,25017,2014,276.2663320463321,1.141699593352873
49521,25017,2015,286.44851145038143,1.1837785176971525
49522,25017,2016,304.1384962406017,1.2568842352553304
49523,25017,2017,327.55431451612907,1.353652560245112
49524,25017,2018,346.1387719298245,1.4304547797364884
49525,25015,1983,100.0,0.4169906190562023
49526,25015,1984,118.49,0.4940921845196941
49527,25015,1985,104.492,0.43572183766420697
49528,25015,1986,104.19,0.4344625259946572
49529,25015,1987,130.415,0.5438183158421462
49530,25015,1988,145.11904761904762,0.6051328150351317
49531,25015,1989,149.7013636363636,0.6242406429628491
49532,25015,1990,145.40136363636364,0.6063100463434326
49533,25015,1991,139.13666666666666,0.580186847667498
49534,25015,1992,134.77576923076924,0.5620023144531433
49535,25015,1993,132.23037037037037,0.5513882399877165
49536,25015,1994,131.8022222222222,0.5496029023742759
49537,25015,1995,135.0469230769231,0.563133000554815
49538,25015,1996,137.465,0.5732161544856085
49539,25015,1997,142.0928,0.5925136463542915
49540,25015,1998,140.7821428571429,0.5870483290205873
49541,25015,1999,146.53500000000003,0.6110372036340062
49542,25015,2000,161.6792,0.6741870969651155
49543,25015,2001,169.89555555555557,0.7084485288600854
49544,25015,2002,182.97655172413792,0.762995055762175
49545,25015,2003,192.11516129032256,0.8011022003653376
49546,25015,2004,218.07709677419356,0.9093610358585031
49547,25015,2005,245.2748387096774,1.0227730683245855
49548,25015,2006,254.42387096774192,1.0609236745751405
49549,25015,2007,255.9116129032258,1.0671274188818733
49550,25015,2008,256.5106896551724,1.0696255127384373
49551,25015,2009,243.28290322580648,1.014466884219192
49552,25015,2010,239.81354838709674,1.0
49553,25015,2011,238.5126666666667,0.9945754452607898
49554,25015,2012,230.90419354838713,0.962848826104151
49555,25015,2013,233.27064516129036,0.9727167073344617
49556,25015,2014,246.61321428571426,1.0283539689243986
49557,25015,2015,249.1078571428572,1.0387563956176404
